,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
28,0 days 00:00:28,B: I've found one. Let me know when you do. ,B,All
43,0 days 00:00:51,B: This has all white on the bed and dark brown rafters on the ceiling. ,B,All
52,0 days 00:01:00,B: One window with a heater radiator below it. ,B,All
53,0 days 00:01:06,A: I am in the bedroom,A,All
54,0 days 00:01:18,A: no radiator.... white bed,A,All
55,0 days 00:01:35,B: Do you want to keep looking or me?,B,All
56,0 days 00:01:39,A: sure,A,All
61,0 days 00:01:45,B: Which?,B,All
62,0 days 00:01:48,A: gotcha,A,All
63,0 days 00:01:51,A: I found you,A,All
64,0 days 00:01:55,A: white chair in left,A,All
65,0 days 00:02:02,A: window open and brown bars on top,A,All
66,0 days 00:02:06,B: Yes. ,B,All
67,0 days 00:02:08,B: Perfect. ,B,All
69,0 days 00:02:10,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
71,0 days 00:02:14,GM: Well done! Both of you are                            indeed in the same room of type: b/bedroom!,GM,All
72,0 days 00:02:14,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
73,0 days 00:02:14,GM: ,GM,All
74,0 days 00:02:15,GM: Here's your token: 406MHVVQW,GM,All
75,0 days 00:02:29,A: ,A,All
77,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
78,0 days 00:36:54,B: ,B,All
80,0 days 03:11:58,GM: ,GM,All
