,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
20,0 days 00:00:15,A: We have to find a locker room it seems,A,All
32,0 days 00:00:26,B: indeed,B,All
36,0 days 00:00:34,A: I found a locker room with a black bench,A,All
37,0 days 00:01:06,B: Do you know which direction that is from outside,B,All
49,0 days 00:01:55,"A: I'm not sure. I think I went north, but I don't know how to get to the previous point",A,All
66,0 days 00:02:36,B: I found a locker room with a black bench,B,All
67,0 days 00:02:44,A: Yes. a narrow black bench,A,All
68,0 days 00:02:52,A: I think we're in the same locker room,A,All
69,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
71,0 days 00:03:04,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
73,0 days 00:03:15,GM: Well done! Both of you are                            indeed in the same room of type: l/locker_room!,GM,All
74,0 days 00:03:15,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
75,0 days 00:03:15,GM: ,GM,All
76,0 days 00:03:15,GM: Here's your token: 344XZA0Q9,GM,All
77,0 days 00:03:28,A: ,A,All
79,0 days 00:03:54,B: ,B,All
81,0 days 04:03:40,GM: ,GM,All
