,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:08,B: Hello,B,All
27,0 days 00:00:17,A: hello,A,All
50,0 days 00:00:37,B: I found a cellar,B,All
55,0 days 00:00:46,A: I'm in a street location,A,All
60,0 days 00:00:51,B: With a diamond pattern,B,All
61,0 days 00:00:56,B: And most bottles are black ,B,All
62,0 days 00:00:56,"A: oh, I found a wine cellar",A,All
63,0 days 00:01:02,B: What does it look like,B,All
64,0 days 00:01:09,A: It's in a rectangular pattern,A,All
73,0 days 00:01:22,"B: This one has 3 diamonds, the one I am in",B,All
92,0 days 00:01:41,B: There are 2 rows of wine under the 3 diamonds ,B,All
97,0 days 00:01:50,A: What's near your cellar?,A,All
124,0 days 00:02:12,B: A bedroom to the south,B,All
137,0 days 00:02:29,B: I found another wine cellar,B,All
146,0 days 00:02:45,B: With light wood and a bottle with a red cap on the bottom left,B,All
147,0 days 00:02:46,A: I found the diamond one,A,All
148,0 days 00:02:48,A: Return to there,A,All
149,0 days 00:02:54,B: Ok ill go back,B,All
154,0 days 00:03:01,B: Here,B,All
155,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
157,0 days 00:03:04,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
159,0 days 00:03:06,GM: Well done! Both of you are                            indeed in the same room of type: w/wine_cellar/bottle_storage!,GM,All
160,0 days 00:03:06,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
161,0 days 00:03:07,GM: ,GM,All
162,0 days 00:03:07,GM: Here's your token: 441AO5JOE,GM,All
163,0 days 00:03:19,A: gj,A,All
164,0 days 00:03:21,B: ,B,All
166,0 days 00:05:35,A: ,A,All
168,0 days 02:42:39,GM: ,GM,All
