,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
24,0 days 00:00:14,B: hello,B,All
25,0 days 00:00:20,A: hello,A,All
26,0 days 00:00:26,A: I'm at a bedroom,A,All
31,0 days 00:00:40,B: what does it look like,B,All
32,0 days 00:00:45,A: Yellow wall,A,All
33,0 days 00:00:55,A: Queen size bed,A,All
34,0 days 00:00:58,B: pink bed,B,All
35,0 days 00:01:05,A: no,A,All
36,0 days 00:01:16,A: you want to find me or you want me to find you,A,All
37,0 days 00:01:23,B: we are in different bed rooms I will move,B,All
38,0 days 00:01:28,A: ok,A,All
47,0 days 00:01:44,A: There is a queen size bed,A,All
56,0 days 00:01:57,A: with an orange pillow right in the center,A,All
57,0 days 00:02:09,B: on the bed,B,All
58,0 days 00:02:10,A: looks like a hotel room,A,All
59,0 days 00:02:12,A: yes,A,All
61,0 days 00:02:19,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
63,0 days 00:02:23,GM: Well done! Both of you are                            indeed in the same room of type: b/bedroom!,GM,All
64,0 days 00:02:23,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
65,0 days 00:02:23,GM: ,GM,All
66,0 days 00:02:23,GM: Here's your token: 385C7XPT8,GM,All
67,0 days 00:02:50,A: ,A,All
69,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
70,0 days 00:03:19,B: ,B,All
72,0 days 03:28:22,GM: ,GM,All
