,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:20,B: I am in a childs room,B,All
26,0 days 00:00:44,"B: yellow floor, white desk and dresser",B,All
27,0 days 00:00:47,A: n/n,A,All
28,0 days 00:00:50,B: you?,B,All
37,0 days 00:01:12,A: i found a room with bunk beds a child's  room,A,All
46,0 days 00:01:36,B: I found a pink single bed,B,All
51,0 days 00:01:48,A: tan floor/s,A,All
68,0 days 00:02:04,A: ?e,A,All
69,0 days 00:02:06,"B: wood floor, white wall, ",B,All
94,0 days 00:02:41,B: blue kids room with ballon on wall,B,All
99,0 days 00:02:48,A: found yellow desk and yellowcarpet',A,All
100,0 days 00:02:53,B: wait,B,All
109,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
122,0 days 00:03:21,B: I am in bunk bed room,B,All
137,0 days 00:03:34,A: stay there ill find you,A,All
142,0 days 00:03:42,A: done,A,All
148,0 days 00:03:48,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
158,0 days 00:03:56,"GM: You have managed to meet in a room of type:                                                        c/childs_room, but unfortunately                                                        not in the same one.",GM,All
159,0 days 00:03:56,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
160,0 days 00:03:56,GM: ,GM,All
161,0 days 00:03:56,GM: Here's your token: 1116LI3A15,GM,All
162,0 days 00:04:17,B: ,B,All
164,0 days 00:04:35,A: ,A,All
166,0 days 00:59:21,GM: ,GM,All
