,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:13,A: hello,A,All
25,0 days 00:00:20,B: Hi,B,All
42,0 days 00:00:42,A: I found a dining room,A,All
63,0 days 00:01:23,A: how is your journey going?,A,All
64,0 days 00:01:28,"B: I think I found it , too. Does yours have white chairs?",B,All
65,0 days 00:02:12,A: yes,A,All
66,0 days 00:02:14,A: .done,A,All
68,0 days 00:02:16,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
70,0 days 00:02:21,GM: Well done! Both of you are                            indeed in the same room of type: d/dining_room!,GM,All
71,0 days 00:02:22,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
72,0 days 00:02:22,GM: ,GM,All
73,0 days 00:02:22,GM: Here's your token: 661PTCND7,GM,All
74,0 days 00:02:50,A: ,A,All
76,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
77,0 days 00:04:13,B: ,B,All
79,0 days 03:34:01,GM: ,GM,All
