,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
26,0 days 00:00:19,A: i'm in a nursery with yellow walls,A,All
27,0 days 00:00:53,A: are you therE?,A,All
28,0 days 00:00:54,B: what else is there I see yellow walls and a bed,B,All
29,0 days 00:01:00,A: and butterfly on the walls,A,All
30,0 days 00:01:25,A: ?,A,All
31,0 days 00:01:27,B: is there two white pillows on the be,B,All
32,0 days 00:01:31,B: bed,B,All
33,0 days 00:01:32,A: yep,A,All
35,0 days 00:01:35,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
36,0 days 00:01:38,B: yes i am here,B,All
38,0 days 00:01:41,"GM: Unfortunately, you and your                                                   partner were somewhere else, but not                                                   in a room of the required type n/nursery",GM,All
39,0 days 00:01:41,"GM: Please enter the token below into                                                   the token field on the HIT webpage, and close this                                                    browser window.",GM,All
40,0 days 00:01:41,GM: ,GM,All
41,0 days 00:01:42,GM: Here's your token: 210PIFRLE,GM,All
42,0 days 00:01:51,A: ,A,All
44,0 days 00:01:57,B: ,B,All
46,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
47,0 days 01:43:10,GM: ,GM,All
