,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
28,0 days 00:00:22,A: i am in a childs room,A,All
29,0 days 00:00:26,B: in a child's room,B,All
30,0 days 00:00:28,A: the bed has a puzzle pattern pillow,A,All
31,0 days 00:00:28,B: two beds,B,All
32,0 days 00:00:34,A: different room,A,All
33,0 days 00:00:37,A: do you want me to move?,A,All
34,0 days 00:00:37,B: connor on the wall,B,All
35,0 days 00:00:42,B: sure,B,All
36,0 days 00:00:45,A: ok,A,All
41,0 days 00:00:52,B: ill descibe,B,All
50,0 days 00:01:02,B: rug between beds,B,All
59,0 days 00:01:14,B: side rail that is blue on left bed,B,All
64,0 days 00:01:23,B: ceiling fan,B,All
65,0 days 00:01:28,B: walls are white,B,All
66,0 days 00:01:39,A: does it say connor on the wall?,A,All
67,0 days 00:01:44,B: yes,B,All
68,0 days 00:01:47,A: we are done,A,All
70,0 days 00:01:50,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
72,0 days 00:01:52,GM: Well done! Both of you are                            indeed in the same room of type: c/childs_room!,GM,All
73,0 days 00:01:52,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
74,0 days 00:01:52,GM: ,GM,All
75,0 days 00:01:53,GM: Here's your token: 805KSRD60,GM,All
76,0 days 00:02:12,B: ,B,All
78,0 days 00:02:14,A: ,A,All
80,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
81,0 days 01:03:19,GM: ,GM,All
