,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
28,0 days 00:00:23,"B: I've found one, let me know when you do. ",B,All
29,0 days 00:00:33,A: w,A,All
42,0 days 00:00:53,B: This one has a big plant in the middle and another small plant on the desk. ,B,All
53,0 days 00:01:13,"A: okay, is there a brown office chair?",A,All
54,0 days 00:01:19,B: Yes. ,B,All
55,0 days 00:01:23,B: And off white drapes. ,B,All
56,0 days 00:01:25,A: and light streaming through the windows?,A,All
57,0 days 00:01:28,A: cool,A,All
58,0 days 00:01:36,A: i think we're in the same place,A,All
60,0 days 00:01:43,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
61,0 days 00:01:45,B: Yes. White and blue carb board box under the desk?,B,All
62,0 days 00:01:49,A: yup,A,All
64,0 days 00:01:57,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
65,0 days 00:01:57,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
66,0 days 00:01:57,GM: ,GM,All
67,0 days 00:01:58,GM: Here's your token: 334I1VO5W,GM,All
68,0 days 00:02:10,A: ,A,All
70,0 days 00:02:12,B: ,B,All
72,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
73,0 days 04:08:07,GM: ,GM,All
