,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
40,0 days 00:00:23,A: hi i am in the jacuzzi room,A,All
45,0 days 00:00:34,"B: me too, there are two people in it?",B,All
46,0 days 00:00:35,A: there is a lady here with rose petals,A,All
47,0 days 00:00:38,A: no just one ,A,All
48,0 days 00:00:42,"B: no, ill find you",B,All
57,0 days 00:00:53,A: there is a painting thing up on the wall on tile,A,All
62,0 days 00:00:59,A: ill wait here,A,All
63,0 days 00:01:02,B: ok found it,B,All
65,0 days 00:01:05,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
67,0 days 00:01:09,GM: Well done! Both of you are                            indeed in the same room of type: j/jacuzzi/indoor!,GM,All
68,0 days 00:01:09,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
69,0 days 00:01:09,GM: ,GM,All
70,0 days 00:01:09,GM: Here's your token: 1016AXF7T8,GM,All
71,0 days 00:01:33,B: ,B,All
73,0 days 00:01:34,A: ,A,All
75,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
76,0 days 00:30:55,GM: ,GM,All
