,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
46,0 days 00:00:47,A: hi,A,All
47,0 days 00:00:50,A: im in a bedroom,A,All
48,0 days 00:00:52,A: two beds,A,All
49,0 days 00:00:53,B: hi,B,All
54,0 days 00:01:02,A: two pictures on the wall,A,All
55,0 days 00:01:14,B: brown furniture/,B,All
56,0 days 00:01:18,A: yellow lights next to the beds,A,All
69,0 days 00:01:39,A: just nightstands next to the beds,A,All
82,0 days 00:01:59,A: want me to move or will you?,A,All
83,0 days 00:02:21,B: I'm moving just trying to find it been to two bedrooms so far but not the one,B,All
88,0 days 00:02:29,A: ok ill wait,A,All
97,0 days 00:02:59,B: is there a tv and penguin on top,B,All
98,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
99,0 days 00:03:04,A: no tv,A,All
100,0 days 00:03:08,B: ok,B,All
107,0 days 00:03:19,"A: just two beds, two lamps",A,All
108,0 days 00:03:40,B: blue design on comforters?,B,All
109,0 days 00:03:44,A: yes,A,All
111,0 days 00:03:47,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
113,0 days 00:03:55,GM: Well done! Both of you are                            indeed in the same room of type: b/bedroom!,GM,All
114,0 days 00:03:55,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
115,0 days 00:03:55,GM: ,GM,All
116,0 days 00:03:56,GM: Here's your token: 709CXV3D1,GM,All
117,0 days 00:04:15,A: ,A,All
119,0 days 00:04:36,B: ,B,All
121,0 days 03:03:19,GM: ,GM,All
