,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
27,0 days 00:00:22,B: nw,B,All
39,0 days 00:00:37,B: I'm in a child's room,B,All
40,0 days 00:00:40,"A: Okay, heading there",A,All
45,0 days 00:00:45,B: fish painted on the wall,B,All
46,0 days 00:00:52,A: Does it have a fish theme?,A,All
47,0 days 00:00:54,B: yellow room,B,All
48,0 days 00:00:56,B: yes,B,All
50,0 days 00:01:04,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
52,0 days 00:01:09,GM: Well done! Both of you are                            indeed in the same room of type: c/childs_room!,GM,All
53,0 days 00:01:09,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
54,0 days 00:01:09,GM: ,GM,All
55,0 days 00:01:10,GM: Here's your token: 580ENXGCK,GM,All
56,0 days 00:01:11,B: Have a great night! ;-),B,All
57,0 days 00:01:19,A: :),A,All
58,0 days 00:01:34,A: ,A,All
59,0 days 00:01:34,B: ,B,All
62,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
63,0 days 01:19:17,GM: ,GM,All
