,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
36,0 days 00:00:40,"B: I am at an indoor jacuzzi.  It is in-ground, with two lounge chairs to the right of it. ",B,All
41,0 days 00:00:49,A: i am here,A,All
49,0 days 00:01:31,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
50,0 days 00:01:46,A: I am also in the jacuzzi room,A,All
52,0 days 00:02:04,"GM: You have managed to meet in a room of type:                                                        j/jacuzzi/indoor, but unfortunately                                                        not in the same one.",GM,All
53,0 days 00:02:04,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
54,0 days 00:02:04,GM: ,GM,All
55,0 days 00:02:04,GM: Here's your token: 1004KZ7QF9,GM,All
56,0 days 00:02:19,B: ,B,All
58,0 days 00:02:26,A: ,A,All
60,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
61,0 days 01:07:58,GM: ,GM,All
