,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:12,B: howdy!,B,All
27,0 days 00:00:29,A: Hi there! I am in the pool room so i will get moving.,A,All
28,0 days 00:00:30,B: i've found a kitchen,B,All
29,0 days 00:00:38,A: ok describe it and i will look for it,A,All
30,0 days 00:00:38,B: ill stay put,B,All
31,0 days 00:00:44,A: describe it,A,All
32,0 days 00:00:45,B: it has two windows in view,B,All
37,0 days 00:00:56,B: a sink and a range,B,All
44,0 days 00:01:05,B: dishwasher as well,B,All
57,0 days 00:02:00,"A: ok I might have it.  Brown wooden kitchen cupboards, two windows, black cooker?",A,All
58,0 days 00:02:09,B: sounds right,B,All
60,0 days 00:02:11,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
61,0 days 00:02:15,A: perfect!,A,All
63,0 days 00:02:18,GM: Well done! Both of you are                            indeed in the same room of type: k/kitchen!,GM,All
64,0 days 00:02:18,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
65,0 days 00:02:19,GM: ,GM,All
66,0 days 00:02:19,GM: Here's your token: 910S0RYHR,GM,All
67,0 days 00:02:22,B: nice job,B,All
68,0 days 00:02:39,B: ,B,All
70,0 days 00:02:41,A: ,A,All
72,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
