,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
36,0 days 00:00:26,A: I'm in a locker rom,A,All
37,0 days 00:00:27,A: room,A,All
42,0 days 00:00:32,A: black bench,A,All
43,0 days 00:00:39,A: white floor,A,All
44,0 days 00:00:43,A: white lockers,A,All
46,0 days 00:00:43,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
48,0 days 00:00:56,"GM: You have managed to meet in a room of type:                                                        l/locker_room, but unfortunately                                                        not in the same one.",GM,All
49,0 days 00:00:56,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
50,0 days 00:00:56,GM: ,GM,All
51,0 days 00:00:56,GM: Here's your token: 1105K1QT11,GM,All
54,0 days 00:01:15,B: ,B,All
56,0 days 00:01:17,A: ,A,All
58,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
59,0 days 01:28:58,GM: ,GM,All
