,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:21,A: Ok I am there,A,All
25,0 days 00:00:28,A: It has a pink moon in the upper left corner of the room,A,All
26,0 days 00:00:36,B: okay,B,All
29,0 days 00:00:41,A: and a yellow toy chest at the foot of the bed,A,All
31,0 days 00:00:44,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
32,0 days 00:00:49,B: okay,B,All
57,0 days 00:01:51,B: w,B,All
74,0 days 00:02:34,B: is the Bed pink,B,All
75,0 days 00:02:59,A: no,A,All
76,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
77,0 days 00:03:03,A: the bed is multiple colors,A,All
78,0 days 00:03:09,B: ok,B,All
83,0 days 00:03:12,A: there are a bunch of stuffed toys ,A,All
108,0 days 00:04:12,B: Ok there,B,All
110,0 days 00:04:13,GM: Well done! Both of you are                            indeed in the same room of type: c/childs_room!,GM,All
111,0 days 00:04:14,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
112,0 days 00:04:14,GM: ,GM,All
113,0 days 00:04:14,GM: Here's your token: 350XRPUZJ,GM,All
114,0 days 00:04:39,B: ,B,All
116,0 days 00:04:41,A: ,A,All
118,0 days 03:59:28,GM: ,GM,All
