,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
56,0 days 00:00:38,B: i think I'm in a living room,B,All
57,0 days 00:00:46,B: it has a couch with two plants on either side,B,All
58,0 days 00:00:49,"A: Okay, what's it look like?",A,All
59,0 days 00:00:53,"A: Okay, and a sky light?",A,All
60,0 days 00:00:55,B: yep,B,All
61,0 days 00:00:58,A: At an angle. ,A,All
63,0 days 00:01:01,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
65,0 days 00:01:05,GM: Well done! Both of you are                            indeed in the same room of type: l/living_room!,GM,All
66,0 days 00:01:05,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
67,0 days 00:01:05,GM: ,GM,All
68,0 days 00:01:05,GM: Here's your token: 368SKNSRC,GM,All
69,0 days 00:01:14,B: ,B,All
71,0 days 00:01:58,A: ,A,All
73,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
74,0 days 03:44:18,GM: ,GM,All
