,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
26,0 days 00:00:34,"B: Hello, I'm in a bedroom with two beds and a small kitchenette. Looking around..",B,All
31,0 days 00:01:06,B: Just South of that bedroom is a wide staircase--white stairs with horizontal metal bar railings,B,All
32,0 days 00:01:37,A: stay at the stairway I'll find you,A,All
37,0 days 00:01:43,B: ok,B,All
46,0 days 00:01:53,A: e,A,All
47,0 days 00:01:56,B: It also has a dark blue column next to it,B,All
60,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
61,0 days 00:03:06,A: is there a payphone on the right and a blue double doorway?,A,All
62,0 days 00:03:12,"B: yes, still there",B,All
64,0 days 00:03:21,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
66,0 days 00:03:26,GM: Well done! Both of you are                            indeed in the same room of type: s/staircase!,GM,All
67,0 days 00:03:27,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
68,0 days 00:03:27,GM: ,GM,All
69,0 days 00:03:27,GM: Here's your token: 1136M1XQ65,GM,All
70,0 days 00:03:43,B: ,B,All
72,0 days 00:03:45,A: ,A,All
74,0 days 00:27:36,GM: ,GM,All
