,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
42,0 days 00:00:38,B: okay I'm in an office,B,All
43,0 days 00:00:40,B: red wall,B,All
44,0 days 00:00:46,B: black desk,B,All
45,0 days 00:00:48,A: i am in one,A,All
46,0 days 00:00:51,A: lamp on the left?,A,All
47,0 days 00:00:55,B: yes,B,All
48,0 days 00:01:00,B:  mirror above the desk,B,All
49,0 days 00:01:01,A: open door with a blue wall outside?,A,All
50,0 days 00:01:03,A: yes,A,All
51,0 days 00:01:14,B: laptop open on the desk,B,All
53,0 days 00:01:17,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
55,0 days 00:01:23,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
56,0 days 00:01:23,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
57,0 days 00:01:23,GM: ,GM,All
58,0 days 00:01:24,GM: Here's your token: 761ZPGKM3,GM,All
59,0 days 00:01:40,B: ,B,All
61,0 days 00:02:06,A: ,A,All
63,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
64,0 days 01:44:35,GM: ,GM,All
