,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:10,A: hi,A,All
27,0 days 00:00:15,B: hi,B,All
32,0 days 00:00:20,B: im in a nursery,B,All
33,0 days 00:00:22,A: i am in a nursery,A,All
34,0 days 00:00:25,A: one crib,A,All
35,0 days 00:00:32,A: it is brown with a pink blanket on it,A,All
36,0 days 00:00:32,B: baloon on the crib?,B,All
37,0 days 00:00:36,A: no,A,All
38,0 days 00:00:39,A: do you want me to move,A,All
39,0 days 00:00:44,B: ok,B,All
40,0 days 00:00:46,A: ok,A,All
45,0 days 00:00:54,B: mine has a baloon tied to the crib,B,All
50,0 days 00:01:02,B: blue carpet,B,All
67,0 days 00:01:26,B: hardwood floors,B,All
68,0 days 00:01:31,A: i think i am there,A,All
69,0 days 00:01:42,B: great job,B,All
71,0 days 00:01:47,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
72,0 days 00:01:47,A: hardwood floors with blue carpet right,A,All
74,0 days 00:01:50,B: yes,B,All
76,0 days 00:01:53,GM: Well done! Both of you are                            indeed in the same room of type: n/nursery!,GM,All
77,0 days 00:01:53,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
78,0 days 00:01:53,GM: ,GM,All
79,0 days 00:01:53,GM: Here's your token: 802AEYV3V,GM,All
80,0 days 00:02:08,A: ,A,All
82,0 days 00:02:15,B: ,B,All
84,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
85,0 days 01:05:38,GM: ,GM,All
