,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:19,A: Hi. I'm in the bathroom,A,All
33,0 days 00:00:33,B: i think i am in dining room,B,All
46,0 days 00:00:56,B: move to another room,B,All
47,0 days 00:00:58,A: Does it have a lomg table,A,All
48,0 days 00:01:09,A: with six wooden chairs?,A,All
49,0 days 00:01:20,A: and a mirror on the wall?,A,All
50,0 days 00:01:23,B: yes with a red tapestry on wall with like an orange cat.  I cannot see 6 chairs,B,All
51,0 days 00:01:29,B: no mirror in mine,B,All
52,0 days 00:01:38,B: I will move rooms to find another one.,B,All
59,0 days 00:02:34,A: okay. I think I'm in the right one. It has a cloth in the center of the table with a glass vase and a small chandelier. ,A,All
60,0 days 00:02:54,B: right i have moved rooms,B,All
61,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
62,0 days 00:03:01,B: it has a table with a big chandelier,B,All
63,0 days 00:03:15,B: stay where you are and I will move to find you,B,All
68,0 days 00:03:20,A: This isn't a large chandelier,A,All
69,0 days 00:03:31,B: right new room very cream,B,All
70,0 days 00:03:34,B: fancy looking,B,All
71,0 days 00:03:47,B: can see cream chairs table all set up for dinner,B,All
72,0 days 00:03:54,A: Is there a mirror on the wall with a window on the other wall?,A,All
73,0 days 00:04:04,B: no mirror.  i will move again,B,All
151,0 days 00:05:45,A: I don't want to move as I fear I will miss you. I will stay here.,A,All
156,0 days 00:05:51,B: right got it!,B,All
157,0 days 00:06:05,"B: window mirror table with chairs, small lighting",B,All
158,0 days 00:06:13,A: Yes! Great!,A,All
160,0 days 00:06:17,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
162,0 days 00:06:20,GM: Well done! Both of you are                            indeed in the same room of type: d/dining_room!,GM,All
163,0 days 00:06:20,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
164,0 days 00:06:20,GM: ,GM,All
165,0 days 00:06:20,GM: Here's your token: 158WAES7Q,GM,All
166,0 days 00:06:46,B: ,B,All
168,0 days 00:07:07,A: ,A,All
170,0 days 02:09:00,GM: ,GM,All
