,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
38,0 days 00:00:34,B: I'm at a balcony overlooking a beach,B,All
39,0 days 00:00:51,B: I guess it would be considered interior as it's undercover,B,All
40,0 days 00:01:05,A: i will find you,A,All
41,0 days 00:01:09,A: describe more,A,All
54,0 days 00:01:26,B: There are two tables and a coffee mug on the table in the center,B,All
56,0 days 00:01:32,B: Furniture is white,B,All
60,0 days 00:01:37,B: Beach in the background,B,All
73,0 days 00:01:57,"B: Directly south of here is a picture of a guy outside, if it helps",B,All
102,0 days 00:02:31,B: Directly north is a kitchen with wooden cabinets and a stainless steel oven,B,All
123,0 days 00:02:56,A: ok,A,All
124,0 days 00:03:00,A: at balcony,A,All
125,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
126,0 days 00:03:05,B: Directly west is a bedroom with a floral printed bedspread,B,All
128,0 days 00:03:11,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
129,0 days 00:03:12,"B: Okay, it's the same one?",B,All
135,0 days 00:03:24,A: mug on table,A,All
136,0 days 00:03:24,GM: Well done! Both of you are                            indeed in the same room of type: b/balcony/interior!,GM,All
137,0 days 00:03:25,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
138,0 days 00:03:25,GM: ,GM,All
139,0 days 00:03:25,GM: Here's your token: 563KGPC6E,GM,All
140,0 days 00:03:50,A: ,A,All
142,0 days 00:03:51,B: ,B,All
144,0 days 01:31:44,GM: ,GM,All
