,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
52,0 days 00:00:38,A: found a jacuzzi,A,All
57,0 days 00:00:55,A: raised with wooden panel walls around it,A,All
58,0 days 00:01:09,A: rug on the floor under the steps leading up to it,A,All
59,0 days 00:01:10,B: the jacuzzi is on the right,B,All
60,0 days 00:01:16,A: yes,A,All
61,0 days 00:01:20,B: 2 small steps going up to it,B,All
62,0 days 00:01:26,A: thats it,A,All
64,0 days 00:01:28,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
66,0 days 00:01:31,GM: Well done! Both of you are                            indeed in the same room of type: j/jacuzzi/indoor!,GM,All
67,0 days 00:01:31,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
68,0 days 00:01:31,GM: ,GM,All
69,0 days 00:01:32,GM: Here's your token: 969EKKGBQ,GM,All
70,0 days 00:01:45,B: ,B,All
72,0 days 00:01:55,A: ,A,All
74,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
