,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:09,A: Hi,A,All
24,0 days 00:00:13,B: Hey ,B,All
39,0 days 00:00:29,A: I found a nursery,A,All
40,0 days 00:00:30,B: I'm in a nursery,B,All
41,0 days 00:00:36,B: green walls,B,All
42,0 days 00:00:41,A: Ok.,A,All
43,0 days 00:00:45,A: Moving,A,All
44,0 days 00:00:47,A: .s,A,All
49,0 days 00:00:49,B: okay,B,All
54,0 days 00:00:55,B: crib on right,B,All
56,0 days 00:01:00,B: brown door,B,All
68,0 days 00:01:13,B: sign that says dream to the right of the door,B,All
73,0 days 00:01:36,A: LOts of toys?,A,All
74,0 days 00:01:40,B: no,B,All
75,0 days 00:01:42,A: Ok,A,All
80,0 days 00:01:52,B: small room,B,All
81,0 days 00:01:55,A: Ok found it. Dream on the door,A,All
82,0 days 00:01:57,A: Brown door?,A,All
83,0 days 00:02:05,A: *dark brown,A,All
84,0 days 00:02:07,B: dream next to the door,B,All
85,0 days 00:02:11,A: Yes yes,A,All
86,0 days 00:02:11,B: not on the door,B,All
87,0 days 00:02:14,A: Yes yes,A,All
88,0 days 00:02:18,B: ok good job,B,All
89,0 days 00:02:23,A: cool,A,All
91,0 days 00:02:24,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
93,0 days 00:02:24,GM: Well done! Both of you are                            indeed in the same room of type: n/nursery!,GM,All
94,0 days 00:02:24,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
95,0 days 00:02:25,GM: ,GM,All
96,0 days 00:02:25,GM: Here's your token: 698VLUVKB,GM,All
97,0 days 00:02:53,B: ,B,All
99,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
100,0 days 00:03:29,A: ,A,All
102,0 days 03:07:59,GM: ,GM,All
