,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
32,0 days 00:00:31,A: I found a home office.,A,All
37,0 days 00:00:41,A: 2 chairs and 2 computer setups with dual monitors,A,All
38,0 days 00:00:42,B: Okay I'm in an office,B,All
39,0 days 00:00:47,A: 1 rolling chair and 1 with legs,A,All
40,0 days 00:00:49,B: nope I'll find you,B,All
45,0 days 00:00:59,A: looks like a server rack on the left that's tall and black,A,All
74,0 days 00:01:53,B: still looking,B,All
83,0 days 00:02:19,B: okay got it,B,All
84,0 days 00:02:24,A: cool,A,All
87,0 days 00:02:26,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
88,0 days 00:02:27,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
89,0 days 00:02:27,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
90,0 days 00:02:27,GM: ,GM,All
91,0 days 00:02:27,GM: Here's your token: 95371X392,GM,All
92,0 days 00:02:53,A: ,A,All
94,0 days 00:02:56,B: ,B,All
96,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
