,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
32,0 days 00:00:34,B: I see a green car and a red mat with a mirror on the left,B,All
41,0 days 00:00:43,A: i am in a playroom,A,All
42,0 days 00:00:47,B: describe it please,B,All
43,0 days 00:00:53,A: in the basement,A,All
44,0 days 00:00:54,A: 1 window,A,All
45,0 days 00:01:03,A: there is a chalk board and some other toys,A,All
46,0 days 00:01:07,B: I will try to look for it,B,All
75,0 days 00:01:50,"B: Is the chalkboard in the corner, and is there a tent",B,All
76,0 days 00:01:55,A: yes,A,All
77,0 days 00:01:58,B: k im there,B,All
79,0 days 00:02:00,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
81,0 days 00:02:05,GM: Well done! Both of you are                            indeed in the same room of type: p/playroom!,GM,All
82,0 days 00:02:05,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
83,0 days 00:02:06,GM: ,GM,All
84,0 days 00:02:06,GM: Here's your token: 6380CK3HU,GM,All
85,0 days 00:02:19,B: well done,B,All
86,0 days 00:02:31,A: ,A,All
88,0 days 00:02:34,B: ,B,All
90,0 days 00:03:02,GM: Attention: you are in the game for 3 minutes!,GM,All
91,0 days 00:32:09,GM: ,GM,All
