,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
28,0 days 00:00:27,B: found one with big windoes and snow outside,B,All
52,0 days 00:00:53,A: Let me find you ,A,All
53,0 days 00:00:56,A: Furniture?,A,All
54,0 days 00:00:56,B: also one with a balcony with buildings out it,B,All
63,0 days 00:01:20,B: brown fancy furniture in the snowy one,B,All
72,0 days 00:01:31,A: yes I see brown fancy furniture,A,All
73,0 days 00:01:34,A: 2 large windows,A,All
74,0 days 00:01:35,B: k,B,All
84,0 days 00:01:40,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
85,0 days 00:01:42,B: yes,B,All
87,0 days 00:01:46,GM: Well done! Both of you are                            indeed in the same room of type: l/living_room!,GM,All
88,0 days 00:01:47,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
89,0 days 00:01:47,GM: ,GM,All
90,0 days 00:01:47,GM: Here's your token: 503AK41SI,GM,All
91,0 days 00:01:53,B: ,B,All
93,0 days 00:01:59,A: ,A,All
95,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
96,0 days 02:06:21,GM: ,GM,All
