,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
26,0 days 00:00:27,A: i am in a childs room,A,All
31,0 days 00:00:37,A: dora the explorer is on the pillow,A,All
32,0 days 00:00:43,A: its a pink and purple room,A,All
33,0 days 00:00:44,B: I was out side at a hot tube,B,All
34,0 days 00:00:48,A: with hardwood floor,A,All
43,0 days 00:01:07,A: i'll wait for you here,A,All
44,0 days 00:01:11,B: yes,B,All
61,0 days 00:01:36,B: done,B,All
63,0 days 00:01:38,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
65,0 days 00:01:40,GM: Well done! Both of you are                            indeed in the same room of type: c/childs_room!,GM,All
66,0 days 00:01:40,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
67,0 days 00:01:41,GM: ,GM,All
68,0 days 00:01:41,GM: Here's your token: 9783MIPG7,GM,All
69,0 days 00:02:11,A: ,A,All
71,0 days 00:02:28,B: ,B,All
73,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
