,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:07,B: hello,B,All
21,0 days 00:00:12,A: hi,A,All
26,0 days 00:00:19,A: i am outside by a pool,A,All
33,0 days 00:00:31,B: i am ina utility room,B,All
34,0 days 00:00:36,B: white washer and dryer,B,All
35,0 days 00:00:48,"B: on left, with sink to right of it",B,All
36,0 days 00:00:55,B: all white cabinits,B,All
37,0 days 00:01:01,B: find me,B,All
38,0 days 00:01:11,"A: I am in that room too. nope, brown cabinets",A,All
39,0 days 00:01:21,A: stay there.,A,All
40,0 days 00:01:25,B: k,B,All
41,0 days 00:01:34,A: e,A,All
46,0 days 00:01:46,B: ?,B,All
47,0 days 00:01:48,A: what color is the counter top?,A,All
48,0 days 00:01:55,B: grayish,B,All
49,0 days 00:02:01,B: or green,B,All
50,0 days 00:02:05,B: hard to tell,B,All
51,0 days 00:02:09,A: is it at teal blueish green?,A,All
52,0 days 00:02:14,B: yes,B,All
53,0 days 00:02:19,B: type done,B,All
55,0 days 00:02:22,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
57,0 days 00:02:27,GM: Well done! Both of you are                            indeed in the same room of type: u/utility_room!,GM,All
58,0 days 00:02:27,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
59,0 days 00:02:27,GM: ,GM,All
60,0 days 00:02:27,GM: Here's your token: 888USU2W4,GM,All
61,0 days 00:02:40,B: ,B,All
63,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
64,0 days 00:03:14,A: ,A,All
