,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:25,A: I have found a staircase,A,All
33,0 days 00:00:51,A: The staircase is on my right and there is a hallway in front of me,A,All
38,0 days 00:01:15,A: Find it?,A,All
39,0 days 00:01:18,B: found the staircash,B,All
40,0 days 00:01:32,A: is it the one with the hallway in front of you?,A,All
41,0 days 00:01:44,B: it is to my east,B,All
42,0 days 00:01:47,A: and the staircase on the right?,A,All
43,0 days 00:01:55,B: its on my left,B,All
44,0 days 00:02:10,A: We're not at the same staircase,A,All
45,0 days 00:02:27,B: ?w,B,All
50,0 days 00:02:34,A: My staircase is on the right side of the picture and there is a hallway in front of me,A,All
61,0 days 00:02:54,A: I've played this game before - there are more than one staircase,A,All
66,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
67,0 days 00:03:14,B: is the floor red?,B,All
68,0 days 00:03:18,A: no,A,All
70,0 days 00:03:25,A: we are not in the same place,A,All
83,0 days 00:03:44,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
85,0 days 00:04:09,"GM: You have managed to meet in a room of type:                                                        s/staircase, but unfortunately                                                        not in the same one.",GM,All
86,0 days 00:04:09,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
87,0 days 00:04:09,GM: ,GM,All
88,0 days 00:04:09,GM: Here's your token: 858GUNYT9,GM,All
89,0 days 00:04:30,A: ,A,All
91,0 days 00:04:50,B: ,B,All
