,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:06,B: hello,B,All
29,0 days 00:00:22,A: i am in a bathroom!,A,All
30,0 days 00:00:25,A: black tiles,A,All
31,0 days 00:00:27,A: blue rugs,A,All
32,0 days 00:00:35,A: blue wall up top,A,All
33,0 days 00:00:37,B: Im in the wrong one then,B,All
38,0 days 00:00:41,A: white toliet and sink,A,All
39,0 days 00:00:46,B: got it,B,All
40,0 days 00:00:49,B: I am here,B,All
42,0 days 00:01:35,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
44,0 days 00:01:50,GM: Well done! Both of you are                            indeed in the same room of type: b/bathroom!,GM,All
45,0 days 00:01:51,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
46,0 days 00:01:51,GM: ,GM,All
47,0 days 00:01:51,GM: Here's your token: 80103IB7A,GM,All
48,0 days 00:02:09,A: ,A,All
50,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
51,0 days 00:03:36,B: ,B,All
53,0 days 01:05:47,GM: ,GM,All
