,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
46,0 days 00:00:43,B: i am in a long hallway,B,All
47,0 days 00:00:48,B: looks pretty ,B,All
48,0 days 00:01:14,B: generic i mean,B,All
49,0 days 00:01:42,B: bulletin board to the right,B,All
50,0 days 00:01:52,B: with a bunch of papers on it,B,All
87,0 days 00:02:50,A: looks like an office building hallway?,A,All
88,0 days 00:02:55,B: yes,B,All
89,0 days 00:02:59,A: here,A,All
90,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
92,0 days 00:03:02,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
94,0 days 00:03:06,"GM: You've managed to meet up in the same room,                            but it is not the room of type: d/doorway/indoor!",GM,All
95,0 days 00:03:06,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
96,0 days 00:03:07,GM: ,GM,All
97,0 days 00:03:07,GM: Here's your token: 1132QUORYG,GM,All
98,0 days 00:03:24,B: ,B,All
100,0 days 00:03:28,A: ,A,All
102,0 days 00:33:59,GM: ,GM,All
