,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
44,0 days 00:01:46,A: i am in a yellow painted room with a blue bed with a fence as the backboard,A,All
45,0 days 00:01:56,"B: Oh okay, I'm in a kids room with carousel horses.",B,All
46,0 days 00:02:26,B: Do you want to keep looking and I'll stay here or vice versa?,B,All
47,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
48,0 days 00:03:55,A: i can go try to find you i guess,A,All
49,0 days 00:04:04,"B: Okay, great. ",B,All
68,0 days 00:05:00,A: ok i got it like two windows in the background?,A,All
69,0 days 00:05:03,"B: This room is mostly white. Three horses. White bed spread with grey underneath. Grey trim at the top of the room. Two windows, one larger with a peak. ",B,All
73,0 days 00:06:04,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
75,0 days 00:06:12,GM: Well done! Both of you are                            indeed in the same room of type: c/childs_room!,GM,All
76,0 days 00:06:12,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
77,0 days 00:06:12,GM: ,GM,All
78,0 days 00:06:12,GM: Here's your token: 7582X01P,GM,All
79,0 days 00:06:50,B: ,B,All
81,0 days 00:07:01,A: ,A,All
83,0 days 00:58:14,GM: ,GM,All
