,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
26,0 days 00:00:20,A: w/,A,All
35,0 days 00:00:35,B: ok im in an attic,B,All
36,0 days 00:00:43,B: its not finished,B,All
37,0 days 00:00:44,A: ok let me find you,A,All
38,0 days 00:00:53,B: you can see insulation on the walls,B,All
52,0 days 00:01:18,"B: wooden frames still covering the walls, one window",B,All
57,0 days 00:01:48,A: the attic looks completely undone/,A,All
58,0 days 00:01:52,B: yes,B,All
59,0 days 00:02:02,A: a quarter of window is showing,A,All
60,0 days 00:02:09,"B: yes, i think thats it",B,All
62,0 days 00:02:12,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
64,0 days 00:02:17,GM: Well done! Both of you are                            indeed in the same room of type: a/attic!,GM,All
65,0 days 00:02:17,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
66,0 days 00:02:17,GM: ,GM,All
67,0 days 00:02:17,GM: Here's your token: 718Y1DC7O,GM,All
68,0 days 00:02:41,A: ,A,All
70,0 days 00:02:44,B: ,B,All
72,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
73,0 days 02:47:42,GM: ,GM,All
