,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
30,0 days 00:00:19,A: Found it!,A,All
31,0 days 00:00:22,B: I'm in a nursery too,B,All
32,0 days 00:00:26,B: What does yours look like?,B,All
33,0 days 00:00:30,A: Crib on the right?,A,All
34,0 days 00:00:40,A: blue walls,A,All
35,0 days 00:00:43,B: Mine has a dark wooden crib in the middle,B,All
36,0 days 00:00:48,"B: No, it sounds different :(",B,All
37,0 days 00:00:59,"B: Do you want me to find you, or do you want to find me?",B,All
38,0 days 00:00:59,"A: Do you want to move, or should I?",A,All
39,0 days 00:01:02,A: lol,A,All
40,0 days 00:01:05,"B: Haha, I don't mind",B,All
41,0 days 00:01:17,"A: ok, you can if you want to",A,All
42,0 days 00:01:24,"B: Okay, I'll come looking",B,All
43,0 days 00:01:30,A: okay :),A,All
64,0 days 00:01:55,"A: It has a ""Dream"" wall hanging",A,All
69,0 days 00:02:02,B: Okay,B,All
78,0 days 00:02:18,"B: Got it, I think!",B,All
79,0 days 00:02:23,B: Horse toy on the bottom left?,B,All
80,0 days 00:02:31,"A: yep, great job!",A,All
82,0 days 00:02:37,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
83,0 days 00:02:38,B: Yay :),B,All
85,0 days 00:02:39,GM: Well done! Both of you are                            indeed in the same room of type: n/nursery!,GM,All
86,0 days 00:02:39,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
87,0 days 00:02:40,GM: ,GM,All
88,0 days 00:02:40,GM: Here's your token: 701H5AB5P,GM,All
89,0 days 00:02:59,B: ,B,All
91,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
92,0 days 00:03:08,A: ,A,All
94,0 days 03:06:07,GM: ,GM,All
