,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:16,A: i am in a childs room,A,All
25,0 days 00:00:20,A: yellow walls,A,All
26,0 days 00:00:28,A: toys on white shelves,A,All
27,0 days 00:00:37,A: colorful bed and a pink moon near the window,A,All
32,0 days 00:01:30,B: big bird in white corner chair?,B,All
33,0 days 00:01:47,A: yes,A,All
34,0 days 00:01:49,B: looks like white fence on wall?,B,All
35,0 days 00:01:53,A: yes,A,All
37,0 days 00:01:54,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
38,0 days 00:01:57,B: here,B,All
40,0 days 00:02:04,GM: Well done! Both of you are                            indeed in the same room of type: c/childs_room!,GM,All
41,0 days 00:02:04,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
42,0 days 00:02:04,GM: ,GM,All
43,0 days 00:02:05,GM: Here's your token: 1119CSXYHA,GM,All
44,0 days 00:02:39,B: ,B,All
46,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
47,0 days 00:04:01,A: ,A,All
49,0 days 00:47:19,GM: ,GM,All
