,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:19,B: Hi there. I am outside,B,All
67,0 days 00:00:48,A: Are you in the locker room?,A,All
68,0 days 00:00:58,B: I am now--can you find it? Looks like blue lockers,B,All
69,0 days 00:01:15,A: Ok. I am in one with orange and white lockers.,A,All
70,0 days 00:01:18,B: ok,B,All
94,0 days 00:01:44,A: want me to come to you?,A,All
100,0 days 00:01:55,B: Sure--mine has the blue lockers,B,All
101,0 days 00:01:59,A: ok,A,All
122,0 days 00:02:25,A: e/,A,All
123,0 days 00:02:35,A: e/,A,All
136,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
137,0 days 00:03:05,A: found it,A,All
139,0 days 00:03:08,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
141,0 days 00:03:15,GM: Well done! Both of you are                            indeed in the same room of type: l/locker_room!,GM,All
142,0 days 00:03:15,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
143,0 days 00:03:15,GM: ,GM,All
144,0 days 00:03:16,GM: Here's your token: 1032VUPJKT,GM,All
145,0 days 00:03:32,B: ,B,All
147,0 days 00:03:53,A: ,A,All
149,0 days 00:15:22,GM: ,GM,All
