,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:15,B: hello,B,All
25,0 days 00:00:18,A: hi,A,All
34,0 days 00:00:35,B: think im in living room,B,All
35,0 days 00:00:38,"A: Ok, I am in a living room",A,All
36,0 days 00:00:40,B: big elvis floor,B,All
37,0 days 00:00:41,A: it has green curtains,A,All
38,0 days 00:00:48,B: rug,B,All
39,0 days 00:00:50,A: a coffee table with wood legs and a black top,A,All
40,0 days 00:00:52,A: ok - nah ,A,All
41,0 days 00:00:55,A: we're in different ones,A,All
42,0 days 00:00:59,A: Should I move or you?,A,All
43,0 days 00:01:04,A: Mine has two couches,A,All
44,0 days 00:01:04,B: who wNts to move?,B,All
45,0 days 00:01:06,A: tile floor,A,All
46,0 days 00:01:07,A: gree,A,All
47,0 days 00:01:14,A: I'll move,A,All
48,0 days 00:01:18,A: Elvis room,A,All
49,0 days 00:01:18,B: ok,B,All
50,0 days 00:01:22,A: you sure it is a living room?,A,All
51,0 days 00:01:29,B: minehas a huge elvis rug,B,All
56,0 days 00:01:35,B: i think it will cou t,B,All
65,0 days 00:01:55,B: i think it counts,B,All
78,0 days 00:02:16,B: let mw know,B,All
83,0 days 00:02:22,A: still looking,A,All
85,0 days 00:02:27,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
86,0 days 00:02:28,A: found it,A,All
88,0 days 00:02:42,GM: Well done! Both of you are                            indeed in the same room of type: l/living_room!,GM,All
89,0 days 00:02:42,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
90,0 days 00:02:42,GM: ,GM,All
91,0 days 00:02:42,GM: Here's your token: 332LSPJQ1,GM,All
92,0 days 00:02:56,A: ,A,All
94,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
95,0 days 00:03:00,B: ,B,All
97,0 days 04:08:34,GM: ,GM,All
