,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:10,A: hi,A,All
29,0 days 00:00:18,B: hey,B,All
42,0 days 00:00:32,A: i think ive found it,A,All
47,0 days 00:00:40,B: Okay I'm in a lving room,B,All
48,0 days 00:00:47,"A: it has a sofa, a table with four chairs, and a projector?",A,All
49,0 days 00:00:52,A: what do you see?,A,All
50,0 days 00:00:53,B: Okay describe it and I'l find you,B,All
51,0 days 00:01:04,A: ok,A,All
52,0 days 00:01:07,B: Stay there and I'll find you,B,All
53,0 days 00:01:14,A: the pillows on the sofa are pinkish,A,All
98,0 days 00:02:14,B: still looking,B,All
135,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
148,0 days 00:03:22,B: I cna't find it...still looking,B,All
153,0 days 00:03:31,A: take your time,A,All
218,0 days 00:05:06,B: I cannot find this room lol,B,All
231,0 days 00:05:41,A: at least we get a bonus for taking so long,A,All
236,0 days 00:06:11,B: I've seen 4 other lving rooms,B,All
241,0 days 00:06:32,"A: i could try coming to one of those, if you think itll be quicker",A,All
242,0 days 00:06:40,B: okay white table wth a plant on it,B,All
243,0 days 00:06:40,A: may just take more time though,A,All
244,0 days 00:06:44,A: yes!,A,All
245,0 days 00:06:52,B: lol thanks!,B,All
246,0 days 00:06:52,A: nice,A,All
248,0 days 00:06:56,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
250,0 days 00:06:58,GM: Well done! Both of you are                            indeed in the same room of type: l/living_room!,GM,All
251,0 days 00:06:59,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
252,0 days 00:06:59,GM: ,GM,All
253,0 days 00:07:00,GM: Here's your token: 964QQ0N8E,GM,All
254,0 days 00:07:00,A: :),A,All
255,0 days 00:07:17,A: ,A,All
257,0 days 00:07:30,B: ,B,All
