,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
32,0 days 00:00:20,B: Hello,B,All
37,0 days 00:00:25,A: i found a waiting room with checkered chairs,A,All
46,0 days 00:00:44,A: another waiting room with wooden benches and colorful art on the wall with two people,A,All
77,0 days 00:01:09,B: Does it have a mirror in it?,B,All
78,0 days 00:01:10,B: above the chairs,B,All
79,0 days 00:01:12,A: another waiting room with green chair and windows out to lawns,A,All
84,0 days 00:01:19,B: I found the checkered chairs,B,All
89,0 days 00:01:25,"A: yes, mirror above the chairs",A,All
91,0 days 00:01:29,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
93,0 days 00:01:33,GM: Well done! Both of you are                            indeed in the same room of type: w/waiting_room!,GM,All
94,0 days 00:01:33,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
95,0 days 00:01:33,GM: ,GM,All
96,0 days 00:01:34,GM: Here's your token: 457M5L6SU,GM,All
97,0 days 00:01:36,B: gj,B,All
98,0 days 00:01:42,A: ,A,All
99,0 days 00:01:42,B: ,B,All
102,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
103,0 days 02:35:35,GM: ,GM,All
