,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
24,0 days 00:00:33,"A: I see a large white door with coats on the left and shoes on the ground, blue thing on the right",A,All
37,0 days 00:00:55,B: give me a minute i'm in the desert lol,B,All
38,0 days 00:00:57,A: I also have an open doorway with sand outside,A,All
39,0 days 00:00:59,A: !,A,All
40,0 days 00:01:01,B: oh,B,All
41,0 days 00:01:03,B: im there too,B,All
42,0 days 00:01:07,B: this could be the same doorway,B,All
43,0 days 00:01:09,A: does it look like you're in a camper or something kind of?,A,All
44,0 days 00:01:12,B: there is a tree in the distance right,B,All
45,0 days 00:01:14,B: yes a camper,B,All
46,0 days 00:01:21,B: we are done,B,All
47,0 days 00:01:24,A: yeah in the center not too far,A,All
48,0 days 00:01:31,B: yes this is it,B,All
51,0 days 00:01:36,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
52,0 days 00:01:37,GM: Well done! Both of you are                            indeed in the same room of type: d/doorway/indoor!,GM,All
53,0 days 00:01:37,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
54,0 days 00:01:37,GM: ,GM,All
55,0 days 00:01:38,GM: Here's your token: 632K5CN6V,GM,All
56,0 days 00:01:40,A: sweet,A,All
57,0 days 00:01:56,A: ,A,All
59,0 days 00:01:58,B: ,B,All
61,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
62,0 days 00:34:31,GM: ,GM,All
