,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
50,0 days 00:01:10,A: i am in a kitchen,A,All
51,0 days 00:01:21,B: white cabinets?,B,All
52,0 days 00:01:33,B: round sink,B,All
53,0 days 00:02:03,B: stainless steel everywhere?,B,All
54,0 days 00:02:32,B: window to the right?,B,All
55,0 days 00:02:34,"A: no, sorry",A,All
56,0 days 00:02:38,A: windows to the left,A,All
73,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
74,0 days 00:03:04,A: brown countertop,A,All
79,0 days 00:03:10,A: white microwave,A,All
80,0 days 00:03:14,B: here,B,All
82,0 days 00:03:19,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
84,0 days 00:03:26,GM: Well done! Both of you are                            indeed in the same room of type: k/kitchen!,GM,All
85,0 days 00:03:26,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
86,0 days 00:03:26,GM: ,GM,All
87,0 days 00:03:26,GM: Here's your token: 73435ZVHQ,GM,All
88,0 days 00:03:46,B: ,B,All
90,0 days 00:05:31,A: ,A,All
92,0 days 02:20:41,GM: ,GM,All
