,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
22,0 days 00:01:04,A: hi,A,All
23,0 days 00:01:10,B: hi,B,All
42,0 days 00:01:46,A: found a playroom with plastic playsets....,A,All
43,0 days 00:01:57,B: i am on the street i can see a white delivery vehicle,B,All
48,0 days 00:02:17,"A: k, keep traveling til you see a room that looks like a playroom, then we'll compare",A,All
49,0 days 00:02:48,B: I am in a room with a chalkboard table and a couple plastic toys,B,All
54,0 days 00:02:59,A: ok stay there i'll try to find it,A,All
59,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
76,0 days 00:03:19,A: wow i'm in the third playroom and still doesn't look like that...one sec...,A,All
89,0 days 00:03:52,B: It has a red carpet and childrens chairs. Maybe a class room? more than a playroom,B,All
90,0 days 00:04:04,A: yeah this is more like a classroom but our three minutes are up so lets finish,A,All
92,0 days 00:04:06,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
94,0 days 00:04:15,GM: Well done! Both of you are                            indeed in the same room of type: p/playroom!,GM,All
95,0 days 00:04:15,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
96,0 days 00:04:15,GM: ,GM,All
97,0 days 00:04:15,GM: Here's your token: 1084FKJ77H,GM,All
98,0 days 00:04:23,A: oh nice it counted!,A,All
99,0 days 00:04:29,B: sweet,B,All
100,0 days 00:04:42,A: take care :),A,All
101,0 days 00:04:44,A: ,A,All
103,0 days 00:04:59,B: ,B,All
105,0 days 00:22:34,GM: ,GM,All
