,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:17,A: HI there. I'm in a bedroom,A,All
31,0 days 00:00:26,B: I am in a wine cellar,B,All
32,0 days 00:00:34,A: I think I found it--are the shelves light brown?,A,All
33,0 days 00:00:35,"B: wood beams, arched celing",B,All
34,0 days 00:00:42,B: no,B,All
35,0 days 00:00:46,A: ok it might be a different one then,A,All
48,0 days 00:01:06,B: might be,B,All
49,0 days 00:01:09,"A: Okay, found it",A,All
51,0 days 00:01:10,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
53,0 days 00:01:14,GM: Well done! Both of you are                            indeed in the same room of type: w/wine_cellar/bottle_storage!,GM,All
54,0 days 00:01:14,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
55,0 days 00:01:14,GM: ,GM,All
56,0 days 00:01:14,GM: Here's your token: 1027K8MTOL,GM,All
57,0 days 00:01:46,B: ,B,All
59,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
60,0 days 00:04:35,A: ,A,All
62,0 days 00:21:10,GM: ,GM,All
