,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
40,0 days 00:00:25,B: I found one. Let me know when you find one. What it looks like. ,B,All
41,0 days 00:00:35,A: im in one with red floor yellow walls,A,All
42,0 days 00:00:37,A: butterflies,A,All
43,0 days 00:00:45,B: Totally different from mine. ,B,All
52,0 days 00:00:52,B: Do you want to keep looking or me?,B,All
53,0 days 00:00:55,A: okay pink walls,A,All
54,0 days 00:01:02,A: window on left,A,All
55,0 days 00:01:07,A: white chair on left,A,All
57,0 days 00:01:15,A: white art on right,A,All
65,0 days 00:01:25,A: yes? no?,A,All
70,0 days 00:01:33,B: I'll keep looking. You stay there. ,B,All
79,0 days 00:01:43,A: im in the pink one now,A,All
88,0 days 00:01:55,A: but let me know if you find the red one with butterflies,A,All
89,0 days 00:01:58,A: too,A,All
126,0 days 00:02:29,B: I found the pink one I think. Window on the left?,B,All
135,0 days 00:02:36,B: Little lamp on the white stand?,B,All
136,0 days 00:02:37,A: yes,A,All
138,0 days 00:02:42,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
139,0 days 00:02:43,A: yes,A,All
140,0 days 00:02:45,B: Yay!,B,All
142,0 days 00:02:52,GM: Well done! Both of you are                            indeed in the same room of type: n/nursery!,GM,All
143,0 days 00:02:53,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
144,0 days 00:02:53,GM: ,GM,All
145,0 days 00:02:54,GM: Here's your token: 59706TIB5,GM,All
146,0 days 00:03:00,A: ,A,All
148,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
149,0 days 00:06:12,B: ,B,All
151,0 days 01:05:10,GM: ,GM,All
