,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
30,0 days 00:00:23,A: in an office,A,All
31,0 days 00:00:27,B: Me too,B,All
32,0 days 00:00:40,B: It has a desk that looks like a closet,B,All
33,0 days 00:00:40,A: desk top with large copier machine ,A,All
34,0 days 00:01:01,A: nope we are in different ones,A,All
35,0 days 00:01:11,A: do you wish to find me or me find you,A,All
36,0 days 00:01:13,B: Ok,B,All
37,0 days 00:01:17,B: Yes can you find me?,B,All
38,0 days 00:01:33,A: k describe yours in detail,A,All
41,0 days 00:01:38,"B: It has an desk that looks like a closet, with a black office chair",B,All
60,0 days 00:02:22,A: mug on the left,A,All
61,0 days 00:02:26,B: Yes,B,All
63,0 days 00:02:30,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
65,0 days 00:02:33,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
66,0 days 00:02:34,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
67,0 days 00:02:34,GM: ,GM,All
68,0 days 00:02:34,GM: Here's your token: 62382199R,GM,All
69,0 days 00:02:39,B: ,B,All
71,0 days 00:02:59,A: ,A,All
73,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
74,0 days 00:40:56,GM: ,GM,All
