,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
36,0 days 00:00:27,B: i am in a wairing room,B,All
37,0 days 00:00:36,A: describe it for me?,A,All
42,0 days 00:00:42,"B: black chairs, and a big class structure in the middle",B,All
43,0 days 00:00:49,B: 3 frames on the white wAll,B,All
44,0 days 00:00:53,A: three frames on the wall?,A,All
45,0 days 00:00:57,B: coffee table of ,B,All
46,0 days 00:01:04,B: spiral coffee table,B,All
47,0 days 00:01:05,B: thats it,B,All
48,0 days 00:01:14,"A: yep, that was fast",A,All
49,0 days 00:01:15,B: plants on the left and right,B,All
51,0 days 00:01:17,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
53,0 days 00:01:23,GM: Well done! Both of you are                            indeed in the same room of type: w/waiting_room!,GM,All
54,0 days 00:01:23,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
55,0 days 00:01:23,GM: ,GM,All
56,0 days 00:01:24,GM: Here's your token: 8138I1C4P,GM,All
57,0 days 00:01:42,A: ,A,All
59,0 days 00:02:27,B: ,B,All
61,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
62,0 days 00:59:40,GM: ,GM,All
