,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
30,0 days 00:01:40,B: hello,B,All
31,0 days 00:01:46,A: hi,A,All
37,0 days 00:01:54,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
38,0 days 00:02:26,B: NO_REPLY,B,All
39,0 days 00:02:34,A: I QM IN THE ROOM,A,All
40,0 days 00:02:45,B: which room?,B,All
41,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
42,0 days 00:03:17,A: The bedroom,A,All
43,0 days 00:03:38,B: what does the bedroom look like there are several?,B,All
44,0 days 00:03:44,B: I have to find you,B,All
45,0 days 00:03:56,A: go south,A,All
50,0 days 00:04:17,B: now I'm outside,B,All
55,0 days 00:04:40,A: Go south again,A,All
62,0 days 00:05:02,B: can't eithe north east west,B,All
63,0 days 00:05:38,B: tell me a few features of the room and I'll find it,B,All
64,0 days 00:05:55,A: White bed,A,All
65,0 days 00:05:58,A: Pink lamp,A,All
102,0 days 00:07:04,A: ?,A,All
103,0 days 00:07:09,B: stuffed animal on bed,B,All
104,0 days 00:07:24,B: looks like a kids bedroom?,B,All
105,0 days 00:07:54,A: yes,A,All
107,0 days 00:07:59,GM: Well done! Both of you are                            indeed in the same room of type: b/bedroom!,GM,All
108,0 days 00:08:00,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
109,0 days 00:08:00,GM: ,GM,All
110,0 days 00:08:00,GM: Here's your token: 83529Y39E,GM,All
111,0 days 00:08:18,A: ,A,All
113,0 days 00:08:19,B: ,B,All
115,0 days 00:29:56,GM: ,GM,All
