,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
21,0 days 00:00:23,A: Hi,A,All
27,0 days 00:00:27,B: Hey,B,All
52,0 days 00:00:57,A: I'm outside with a crime scene tape... let me know if you find the door,A,All
57,0 days 00:01:06,B: I found one like that too. ,B,All
62,0 days 00:01:20,B: Lots of green tree leaves outside the doorway?,B,All
63,0 days 00:01:26,B: Windows on the door?,B,All
64,0 days 00:01:29,A: Yeah exactly,A,All
65,0 days 00:01:35,B: Perfect!,B,All
67,0 days 00:01:37,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
68,0 days 00:01:38,A: I just headed east now going directly south,A,All
69,0 days 00:01:55,"A: Oh wait, I misunderstood lol",A,All
70,0 days 00:01:59,B: I thought that was it!,B,All
71,0 days 00:02:09,"A: Hang on, still looking",A,All
76,0 days 00:02:27,B: Go back where you came from. ,B,All
77,0 days 00:02:31,"A: Sorry, wrong color",A,All
78,0 days 00:02:36,B: I'll stay here with the crime tape. ,B,All
79,0 days 00:02:43,B: Wrong color of what?,B,All
80,0 days 00:02:47,A: Okay cool,A,All
81,0 days 00:02:56,A: Wrong color leaves,A,All
82,0 days 00:03:00,A: Did you find the red door?,A,All
83,0 days 00:03:03,GM: Attention: you are in the game for 3 minutes!,GM,All
84,0 days 00:03:07,"B: No, this door is white. ",B,All
98,0 days 00:03:40,A: Okay found the door again,A,All
99,0 days 00:03:45,A: Do you reckon it counts as indoor?,A,All
100,0 days 00:03:56,"B: Yes, I can see indoor wall. ",B,All
101,0 days 00:04:05,"A: Okay, that's fair :)",A,All
102,0 days 00:04:10,B: Looks like a bit of a light switch on the right. ,B,All
104,0 days 00:04:10,GM: Well done! Both of you are                            indeed in the same room of type: d/doorway/indoor!,GM,All
105,0 days 00:04:11,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
106,0 days 00:04:11,GM: ,GM,All
107,0 days 00:04:11,GM: Here's your token: 4894N6AZ7,GM,All
108,0 days 00:04:31,A: ,A,All
110,0 days 00:04:52,B: ,B,All
112,0 days 02:18:23,GM: ,GM,All
