,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
20,0 days 00:00:07,B: Hello,B,All
26,0 days 00:00:15,"A: Hi, first timer here",A,All
44,0 days 00:00:49,B: Look for the utility room. There are usually more than one. So need to talk about what you see to confirm we are both in the same place.,B,All
45,0 days 00:00:52,A: N then E got me to a room with a washer and dryer...,A,All
46,0 days 00:01:02,B: What do you see in there?,B,All
47,0 days 00:01:15,"A: and a sink, dont know if its a utility/laundry room or a kitchen? ",A,All
48,0 days 00:01:16,B: Counter over the washer and dryer?,B,All
49,0 days 00:01:20,A: yes,A,All
50,0 days 00:01:26,B: Think we are in the same place,B,All
52,0 days 00:01:27,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
54,0 days 00:01:33,GM: Well done! Both of you are                            indeed in the same room of type: u/utility_room!,GM,All
55,0 days 00:01:33,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
56,0 days 00:01:33,GM: ,GM,All
57,0 days 00:01:33,GM: Here's your token: 1052LRKS1P,GM,All
58,0 days 00:01:56,B: ,B,All
60,0 days 00:02:04,A: ,A,All
62,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
63,0 days 00:51:06,GM: ,GM,All
