,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:32,B: Hi there. I'm starting off at an outdoor hot tub. There are two people there.,B,All
31,0 days 00:00:57,B: Going west from the hot tub has brought me to a doorway with yellow caution tape.,B,All
48,0 days 00:01:40,"B: Now, I see the back of two buildings.",B,All
55,0 days 00:02:14,A: I am in the bedroom with blue pillows on the bed,A,All
56,0 days 00:02:19,"B: Going north from the back of the two buildings has brought me to a bedroom. The bedroom has gold walls, two lamps, and a white fireplace with flowers on top of the fireplace.",B,All
58,0 days 00:02:28,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
60,0 days 00:02:33,GM: Well done! Both of you are                            indeed in the same room of type: b/bedroom!,GM,All
61,0 days 00:02:33,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
62,0 days 00:02:33,GM: ,GM,All
63,0 days 00:02:33,GM: Here's your token: 203E2IS00,GM,All
64,0 days 00:02:53,A: ,A,All
66,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
67,0 days 00:03:26,B: ,B,All
69,0 days 01:46:29,GM: ,GM,All
