,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
82,0 days 00:00:53,B: found a kitchemn,B,All
83,0 days 00:00:53,B: you?,B,All
90,0 days 00:01:01,A: not yet,A,All
109,0 days 00:01:23,B: find one and describe,B,All
110,0 days 00:01:31,A: describe your kitchen while i look,A,All
111,0 days 00:01:34,A: lol k,A,All
112,0 days 00:01:36,B: i found three,B,All
117,0 days 00:01:46,B: one has white fridge and black radio on bottom right,B,All
122,0 days 00:01:50,A: e,A,All
123,0 days 00:01:54,B: another is just a fancy stove top,B,All
125,0 days 00:01:58,B: brown cabinets,B,All
129,0 days 00:02:04,A: found one,A,All
130,0 days 00:02:07,B: the third is industrial kitchen poor lighting,B,All
131,0 days 00:02:09,B: messy,B,All
132,0 days 00:02:11,A: backet on fridge,A,All
137,0 days 00:02:17,B: yes,B,All
138,0 days 00:02:18,B: im there,B,All
140,0 days 00:02:20,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
141,0 days 00:02:20,A: window on right,A,All
143,0 days 00:02:27,GM: Well done! Both of you are                            indeed in the same room of type: k/kitchen!,GM,All
144,0 days 00:02:28,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
145,0 days 00:02:28,GM: ,GM,All
146,0 days 00:02:29,GM: Here's your token: 570OON1Q8,GM,All
147,0 days 00:02:30,B: im there,B,All
148,0 days 00:02:49,B: ,B,All
150,0 days 00:02:51,A: ,A,All
152,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
153,0 days 01:25:21,GM: ,GM,All
