,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:12,A: hi,A,All
21,0 days 00:00:14,B: Hi,B,All
22,0 days 00:00:20,B: right now I'm looking for the attic,B,All
27,0 days 00:00:25,B: I just passed a pool table,B,All
40,0 days 00:00:53,"A: i am in a very unfinished little attic, with a white door, empty metal bedframe on the ground and black little rocker chair like for a kid",A,All
41,0 days 00:00:54,B: the room has a room fan and triangular wooden roof,B,All
42,0 days 00:01:18,"A: ok one of us has to move, lol which?",A,All
43,0 days 00:01:29,B: you could meet me here - it's a room with a nice bed,B,All
44,0 days 00:01:33,A: ok ,A,All
67,0 days 00:01:51,A: found it,A,All
69,0 days 00:01:53,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
70,0 days 00:01:57,"B: if you can see a wooden frame, you're there!",B,All
72,0 days 00:02:01,GM: Well done! Both of you are                            indeed in the same room of type: a/attic!,GM,All
73,0 days 00:02:02,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
74,0 days 00:02:02,GM: ,GM,All
75,0 days 00:02:02,GM: Here's your token: 1082SFISGL,GM,All
76,0 days 00:02:09,B: woo hoo! good job,B,All
77,0 days 00:02:17,A: ,A,All
79,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
80,0 days 00:03:19,B: ,B,All
82,0 days 00:27:28,GM: ,GM,All
