,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
36,0 days 00:00:24,A: I found a jacuzzi I think,A,All
41,0 days 00:00:34,B: does it have two plants?,B,All
42,0 days 00:00:39,"A: It has two potted plants at the top, and some window glasses",A,All
43,0 days 00:00:43,"A: Yep, two plants",A,All
44,0 days 00:00:50,B: ive found one too,B,All
45,0 days 00:00:58,A: Does it sound like the same one?,A,All
46,0 days 00:01:03,A: Do you have the wine as well?,A,All
47,0 days 00:01:13,B: two glasses as well?,B,All
48,0 days 00:01:14,B: yeah,B,All
49,0 days 00:01:17,B: seems to be it,B,All
50,0 days 00:01:23,"A: Yes, that's the one",A,All
52,0 days 00:01:25,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
53,0 days 00:01:27,A: Good job us :),A,All
55,0 days 00:01:29,GM: Well done! Both of you are                            indeed in the same room of type: j/jacuzzi/indoor!,GM,All
56,0 days 00:01:29,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
57,0 days 00:01:30,GM: ,GM,All
58,0 days 00:01:30,GM: Here's your token: 1008QCBZVO,GM,All
59,0 days 00:01:32,B: nice job!,B,All
60,0 days 00:01:39,A: ,A,All
62,0 days 00:01:43,B: ,B,All
64,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
65,0 days 00:45:30,GM: ,GM,All
