,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:12,A: hi,A,All
23,0 days 00:00:23,B: hi there.  I am in kitchen so i will move.  Where are you,B,All
32,0 days 00:00:45,A: I'm in a bedroom. let's just look until we find it,A,All
49,0 days 00:01:29,B: Ok I think I might have it.  It is a door way with square windows throughout door and a window at each side of the door.  Cream walls and brown wood around window.  Have a look for that,B,All
50,0 days 00:01:50,A: I found a doorway but it doesn't look like that,A,All
51,0 days 00:02:06,B: ok do you want to look for mine or do you want me to move to look for yours?,B,All
52,0 days 00:02:10,A: I'll keep looking. stay there,A,All
61,0 days 00:02:20,B: ok.,B,All
66,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
67,0 days 00:03:05,A: Are the windows square at the bottom and rounded to a point at the top,A,All
68,0 days 00:03:25,B: the door has windows throughout.  The side windows are pointed,B,All
70,0 days 00:03:33,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
72,0 days 00:03:38,GM: Well done! Both of you are                            indeed in the same room of type: d/doorway/indoor!,GM,All
73,0 days 00:03:38,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
74,0 days 00:03:38,GM: ,GM,All
75,0 days 00:03:38,GM: Here's your token: 9064IAFJ7,GM,All
76,0 days 00:03:59,B: ,B,All
