,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:14,A: hi,A,All
25,0 days 00:00:34,A: i am in a place with a slidding wooden folding door,A,All
26,0 days 00:00:39,A: with little windows,A,All
37,0 days 00:01:06,A: I think it is the correct place,A,All
38,0 days 00:01:16,B: i'm in the doorway ,B,All
39,0 days 00:01:18,B: with a wooden door,B,All
40,0 days 00:01:24,B:  i think thats tthe right place,B,All
41,0 days 00:01:29,A: with lots of folding pannels?,A,All
42,0 days 00:01:32,B: yah,B,All
44,0 days 00:01:34,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
46,0 days 00:01:36,"GM: You have managed to meet in a room of type:                                                        d/doorway/indoor, but unfortunately                                                        not in the same one.",GM,All
47,0 days 00:01:37,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
48,0 days 00:01:37,GM: ,GM,All
49,0 days 00:01:37,GM: Here's your token: 180QQXDY7,GM,All
50,0 days 00:01:49,B: ,B,All
52,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
53,0 days 00:14:28,A: ,A,All
55,0 days 01:57:21,GM: ,GM,All
