,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:12,A: hi,A,All
21,0 days 00:00:17,B: Hello,B,All
25,0 days 00:00:27,B:  /e,B,All
43,0 days 00:01:14,"B: I am in a library, there are lamps on desks",B,All
44,0 days 00:01:23,A: I'm in a room like a library. wooden tables with lamps. bookshelves. ceiling lights.,A,All
45,0 days 00:01:35,B: lights on the columns?,B,All
46,0 days 00:01:40,A: yes,A,All
47,0 days 00:01:46,A: short bookshelves?,A,All
48,0 days 00:01:50,B: I think we are in the same room. Yes.,B,All
49,0 days 00:01:54,A: ok,A,All
50,0 days 00:01:55,A: done,A,All
52,0 days 00:01:58,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
56,0 days 00:02:06,GM: Well done! Both of you are                            indeed in the same room of type: r/reading_room!,GM,All
57,0 days 00:02:06,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
58,0 days 00:02:06,GM: ,GM,All
59,0 days 00:02:06,GM: Here's your token: 899710JDI,GM,All
60,0 days 00:02:07,GM: Well done! Both of you are                            indeed in the same room of type: r/reading_room!,GM,All
61,0 days 00:02:07,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
62,0 days 00:02:07,GM: ,GM,All
63,0 days 00:02:07,GM: Here's your token: 89810M7LQ,GM,All
64,0 days 00:02:35,A: ,A,All
66,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
67,0 days 00:03:16,B: ,B,All
