,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
32,0 days 00:00:23,B: Okay I'm in a kitchen,B,All
33,0 days 00:00:34,B: the sink is in the foreground,B,All
34,0 days 00:00:38,"A: ok I am in kitchen.  Cream units.  black fridge, micro and oven?",A,All
35,0 days 00:00:41,B: white sink,B,All
36,0 days 00:00:47,B: nope ,B,All
37,0 days 00:00:53,A: ok no I am in a different one.  Stay there and I will look,A,All
38,0 days 00:00:59,A: describe it more to me,A,All
43,0 days 00:01:02,B: dark counters,B,All
48,0 days 00:01:07,B: white sink,B,All
61,0 days 00:01:20,B: table in the middle kind of like an island,B,All
70,0 days 00:01:30,B: ornate hood over the stove,B,All
71,0 days 00:01:42,B: natural wood cabinets,B,All
72,0 days 00:01:57,A: yes I have found one.  Is there bread on table,A,All
73,0 days 00:02:00,B: upside down coffee cup on towel next to sink,B,All
74,0 days 00:02:11,A: ok no i will keep looking,A,All
99,0 days 00:02:38,B: there are pictures on top of the ornate hood over the stovetop,B,All
116,0 days 00:02:58,B: the oven is in teh far part of the room next to a big window,B,All
117,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
122,0 days 00:03:11,A: ok got it,A,All
124,0 days 00:03:15,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
126,0 days 00:03:17,GM: Well done! Both of you are                            indeed in the same room of type: k/kitchen!,GM,All
127,0 days 00:03:17,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
128,0 days 00:03:17,GM: ,GM,All
129,0 days 00:03:18,GM: Here's your token: 9196O8Q5Q,GM,All
130,0 days 00:03:46,A: ,A,All
132,0 days 00:05:22,B: ,B,All
