,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
47,0 days 00:01:13,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
53,0 days 00:01:47,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
54,0 days 00:02:19,A: I am in the basement are u?,A,All
55,0 days 00:02:34,A: I see a water heater and stairs and a sin,A,All
56,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
58,0 days 00:03:06,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
59,0 days 00:03:09,B: i will find i,B,All
60,0 days 00:03:10,B: it,B,All
61,0 days 00:03:13,A: ok,A,All
66,0 days 00:03:33,B: is there a jeep in thre,B,All
67,0 days 00:03:35,A: I went south to find it,A,All
68,0 days 00:03:35,B: toy jeep?,B,All
69,0 days 00:03:37,A: no,A,All
74,0 days 00:03:45,A: just water heater and stairs,A,All
75,0 days 00:03:50,B: found it,B,All
76,0 days 00:03:51,A: no,A,All
78,0 days 00:03:52,GM: Well done! Both of you are                            indeed in the same room of type: b/basement!,GM,All
79,0 days 00:03:52,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
80,0 days 00:03:52,GM: ,GM,All
81,0 days 00:03:52,GM: Here's your token: 1134LBY8G6,GM,All
82,0 days 00:04:35,A: ,A,All
84,0 days 00:13:24,B: ,B,All
86,0 days 00:30:24,GM: ,GM,All
