,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:25,A: im in a office,A,All
29,0 days 00:00:44,B: me too,B,All
30,0 days 00:00:55,B: does your office have a shelf above a desk,B,All
31,0 days 00:01:00,A: it has a chair a white sweater on the back window at back with blinds,A,All
32,0 days 00:01:03,B: the shelf has a bunch of binders on ith,B,All
33,0 days 00:01:14,A: k im not in same office,A,All
34,0 days 00:01:15,B: mine doesn't have a sweater,B,All
35,0 days 00:01:24,A: would you like to find me or me you,A,All
36,0 days 00:01:31,B: find me please,B,All
37,0 days 00:01:49,A: k describe your room in detail while i look,A,All
38,0 days 00:01:50,B: I have white blinds on the right,B,All
51,0 days 00:02:12,B: shelf on wall above wooden desk,B,All
52,0 days 00:02:16,B: binders on shelf,B,All
61,0 days 00:02:27,A: there,A,All
63,0 days 00:02:29,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
64,0 days 00:02:29,B: cork board on top left,B,All
65,0 days 00:02:31,B: ok,B,All
67,0 days 00:02:33,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
68,0 days 00:02:33,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
69,0 days 00:02:33,GM: ,GM,All
70,0 days 00:02:34,GM: Here's your token: 553MC36XS,GM,All
71,0 days 00:02:52,B: ,B,All
73,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
74,0 days 00:03:03,A: ,A,All
76,0 days 01:37:33,GM: ,GM,All
