,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:10,B: hello,B,All
25,0 days 00:00:16,A: hello parter,A,All
44,0 days 00:00:44,B: Found one. Washer and dryer. Has brown cupboards,B,All
49,0 days 00:00:53,B: white countertop,B,All
50,0 days 00:00:58,A: I'm in too,A,All
51,0 days 00:01:00,A: great job,A,All
53,0 days 00:01:03,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
55,0 days 00:01:06,"GM: You have managed to meet in a room of type:                                                        u/utility_room, but unfortunately                                                        not in the same one.",GM,All
56,0 days 00:01:06,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
57,0 days 00:01:06,GM: ,GM,All
58,0 days 00:01:07,GM: Here's your token: 348TWO70U,GM,All
59,0 days 00:01:26,A: ,A,All
61,0 days 00:01:40,B: ,B,All
63,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
64,0 days 04:00:14,GM: ,GM,All
