,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:18,A: i am outside right now,A,All
31,0 days 00:00:44,B: e?,B,All
35,0 days 00:01:04,B: I'm in a bathroom,B,All
40,0 days 00:01:22,A: i am in a small bathroom with toilet and sink,A,All
41,0 days 00:01:34,B: Hmm,B,All
46,0 days 00:01:42,B: Im looking at a tub,B,All
47,0 days 00:01:51,B: With a divider,B,All
48,0 days 00:01:56,B: I'll move,B,All
81,0 days 00:02:56,B: Pinkish and white tiling on walls?,B,All
86,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
95,0 days 00:03:32,B: ? ,B,All
96,0 days 00:03:36,A: ok i am in another bathroom with stone walls,A,All
97,0 days 00:03:49,A: and pink toilet paper,A,All
98,0 days 00:03:57,B: Ok. Ill move more,B,All
108,0 days 00:04:16,A: ok i think i am there,A,All
110,0 days 00:04:18,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
116,0 days 00:04:40,GM: Well done! Both of you are                            indeed in the same room of type: b/bathroom!,GM,All
117,0 days 00:04:40,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
118,0 days 00:04:40,GM: ,GM,All
119,0 days 00:04:40,GM: Here's your token: 106FDV3KZ,GM,All
120,0 days 00:05:25,A: ,A,All
122,0 days 00:10:51,B: ,B,All
124,0 days 03:10:55,GM: ,GM,All
