,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:09,A: Hi,A,All
25,0 days 00:00:12,B: hi,B,All
36,0 days 00:00:22,B: i am in a reading room,B,All
45,0 days 00:00:34,A: me too,A,All
46,0 days 00:00:35,B: there are 2 book shelves on the walls filled with books,B,All
47,0 days 00:00:45,B: a wood table with 5 chairs,B,All
48,0 days 00:00:52,B: and then there is another chair on the far left,B,All
49,0 days 00:00:53,A: yea,A,All
50,0 days 00:00:56,A: yes,A,All
51,0 days 00:00:59,B: we are here,B,All
53,0 days 00:01:01,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
55,0 days 00:01:12,GM: Well done! Both of you are                            indeed in the same room of type: r/reading_room!,GM,All
56,0 days 00:01:12,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
57,0 days 00:01:13,GM: ,GM,All
58,0 days 00:01:13,GM: Here's your token: 706FMEHF7,GM,All
59,0 days 00:01:38,A: ,A,All
61,0 days 00:01:39,B: ,B,All
63,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
64,0 days 03:04:09,GM: ,GM,All
