,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:21,"A: found a balcony, all wood with rocking chair",A,All
25,0 days 00:00:23,"B: Hi, where are you? I'm in the toilet",B,All
36,0 days 00:00:33,"A: find a balcony, i will find you then",A,All
37,0 days 00:00:39,A: describe when you find it,A,All
38,0 days 00:00:41,B: Okay,B,All
79,0 days 00:01:21,B: Did you say you found a wooden balcony with two rocking chairs? Looks to be outside though,B,All
84,0 days 00:01:27,A: thats ok,A,All
109,0 days 00:01:43,B: Shall I keep looking or do you think this one will do?,B,All
110,0 days 00:01:51,A: i guess keep looking,A,All
115,0 days 00:01:57,B: Okay,B,All
116,0 days 00:02:00,A: go south,A,All
125,0 days 00:02:10,A: plastic chair on balcony,A,All
126,0 days 00:02:16,A: potted plant,A,All
127,0 days 00:02:23,A: white stucco,A,All
128,0 days 00:02:26,B: Flower pot in the middle?,B,All
129,0 days 00:02:30,A: yes,A,All
131,0 days 00:02:31,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
132,0 days 00:02:32,B: with a sunflower on it?,B,All
133,0 days 00:02:35,A: yep,A,All
135,0 days 00:02:40,GM: Well done! Both of you are                            indeed in the same room of type: b/balcony/interior!,GM,All
136,0 days 00:02:40,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
137,0 days 00:02:41,GM: ,GM,All
138,0 days 00:02:41,GM: Here's your token: 545YP9WRL,GM,All
139,0 days 00:02:47,A: ,A,All
141,0 days 00:03:00,B: ,B,All
142,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
144,0 days 01:43:49,GM: ,GM,All
